GENEID	HN-score(HN5)
Os10g0469100	4
Os10g0469300	-2
Os10g0469600	3
Os10g0469700	-17
Os10g0469900	-12
Os10g0470100	15
Os10g0470700	-13
Os10g0470801	1
Os10g0470900	0
Os10g0471000	5
Os10g0471100	-6
Os10g0471300	-4
Os10g0471350	10
Os10g0471400	11
Os10g0471700	-6
Os10g0472050	0
Os10g0472400	-1
Os10g0472501	-14
Os10g0472900	-53
Os10g0473200	-19
Os10g0473400	10
Os10g0473600	5
Os10g0473800	2
Os10g0473875	9
Os10g0473950	-20
Os10g0474000	14
Os10g0474100	-14
Os10g0474250	3
Os10g0474300	12
Os10g0474600	3
Os10g0474700	2
Os10g0474800	-25
Os10g0474900	0
Os10g0475000	-73
Os10g0475100	-122
Os10g0475400	0
Os10g0475900	18
Os10g0476000	1
Os10g0476100	4
Os10g0476200	0
Os10g0476300	-3
Os10g0476400	3
Os10g0476500	1
Os10g0476600	1
Os10g0476700	-3
Os10g0476900	5
Os10g0477000	9
Os10g0477100	9
Os10g0477200	8
Os10g0477301	0
Os10g0477600	7
Os10g0477800	9
Os10g0477900	-4
Os10g0478000	-38
Os10g0478100	-1
Os10g0478200	-2
Os10g0478300	-1
Os10g0478350	9
Os10g0478400	-2
Os10g0478450	9
Os10g0478500	9
Os10g0478600	4
Os10g0478750	-1
Os10g0478900	3
Os10g0479001	2
Os10g0479100	1
Os10g0479200	9
Os10g0479500	-25
Os10g0479600	15
Os10g0479700	-7
Os10g0479800	7
Os10g0479900	-5
Os10g0480200	2
Os10g0480350	0
Os10g0480500	5
Os10g0480900	10
Os10g0481000	-7
Os10g0481100	-1
Os10g0481150	0
Os10g0481200	-14
Os10g0481300	-12
Os10g0481400	1
Os10g0481450	-5
Os10g0481500	1
Os10g0482000	11
Os10g0482066	5
Os10g0482450	0
Os10g0482700	0
Os10g0482900	8
Os10g0483000	-1
Os10g0483100	6
Os10g0483400	2
Os10g0483450	3
Os10g0483500	-26
Os10g0483700	-4
Os10g0483800	-8
Os10g0483900	-6
Os10g0484300	3
Os10g0484400	11
Os10g0484700	3
Os10g0484750	-1
Os10g0484800	0
Os10g0484900	0
Os10g0485000	11
Os10g0485100	7
Os10g0485300	3
Os10g0485400	3
Os10g0485500	2
Os10g0485600	5
Os10g0485800	-3
Os10g0486000	0
Os10g0486100	-15
Os10g0486200	-3
Os10g0486300	-31
Os10g0486600	26
Os10g0486900	6
Os10g0486916	0
Os10g0486932	37
Os10g0487200	-7
Os10g0487300	15
Os10g0487400	1
Os10g0487500	-3
Os10g0487600	1
Os10g0487900	9
Os10g0488100	1
Os10g0488300	-6
Os10g0488400	-2
Os10g0488800	10
Os10g0488850	2
Os10g0488900	-10
Os10g0489000	1
Os10g0489100	6
Os10g0489200	10
Os10g0489301	1
Os10g0489350	-1
Os10g0489399	-4
Os10g0489448	-14
Os10g0489500	-53
Os10g0489650	5
Os10g0489800	7
Os10g0489900	11
Os10g0490100	-28
Os10g0490400	-40
Os10g0490534	-3
Os10g0490666	-5
Os10g0490800	-34
Os10g0490900	-11
Os10g0491000	-22
Os10g0491100	-18
Os10g0491250	0
Os10g0491400	-19
Os10g0491450	-13
Os10g0491801	4
Os10g0491900	1
Os10g0492000	13
Os10g0492101	0
Os10g0492200	4
Os10g0492300	-1
Os10g0492400	-3
Os10g0492500	4
Os10g0492600	-39
Os10g0492800	1
Os10g0492900	26
Os10g0493100	2
Os10g0493201	8
Os10g0493300	-11
Os10g0493600	2
Os10g0493800	9
Os10g0493850	-6
Os10g0493900	3
Os10g0494000	4
Os10g0494200	3
Os10g0494300	-5
Os10g0494400	1
Os10g0494500	1
Os10g0494800	5
Os10g0494950	6
Os10g0495000	6
Os10g0495050	-3
Os10g0495075	1
Os10g0495100	-9
Os10g0495200	4
Os10g0495300	-3
Os10g0495400	-5
Os10g0495416	-2
Os10g0495433	3
Os10g0495466	1
Os10g0495500	5
Os10g0495600	2
Os10g0495900	6
Os10g0496000	10
Os10g0496550	3
Os10g0496600	5
Os10g0496900	1
Os10g0497000	8
Os10g0497100	2
Os10g0497200	2
Os10g0497300	-2
Os10g0497366	-3
Os10g0497400	-1
Os10g0497432	6
Os10g0497466	-10
Os10g0497500	-3
Os10g0497550	1
Os10g0497600	6
Os10g0497700	-9
Os10g0497750	5
Os10g0497800	4
Os10g0497900	7
Os10g0498000	-20
Os10g0498100	-5
Os10g0498200	-18
Os10g0498300	-21
Os10g0498500	-23
Os10g0498600	3
Os10g0498700	8
Os10g0498800	-2
Os10g0498900	-19
Os10g0499050	-5
Os10g0499200	-2
Os10g0499400	-7
Os10g0499500	3
Os10g0499600	7
Os10g0499700	-2
Os10g0499800	4
Os10g0500300	7
Os10g0500350	4
Os10g0500400	0
Os10g0500500	4
Os10g0500600	-5
Os10g0500650	11
Os10g0500700	7
Os10g0501000	9
Os10g0501100	10
Os10g0501200	16
Os10g0501300	12
Os10g0501401	5
Os10g0501500	0
Os10g0501700	3
Os10g0501900	-1
Os10g0502000	-1
Os10g0502100	-9
Os10g0502300	16
Os10g0502400	13
Os10g0502450	12
Os10g0502500	-2
Os10g0502533	-25
Os10g0502566	-4
Os10g0502600	-1
Os10g0502900	4
Os10g0503100	13
Os10g0503200	5
Os10g0503250	-43
Os10g0503300	-27
Os10g0503500	-7
Os10g0503550	-4
Os10g0503600	-13
Os10g0503700	9
Os10g0503800	2
Os10g0504100	-13
Os10g0504200	-1
Os10g0504500	1
Os10g0504600	-7
Os10g0504650	-3
Os10g0504900	13
Os10g0505000	0
Os10g0505500	-13
Os10g0505700	-13
Os10g0505900	23
Os10g0506000	5
Os10g0506100	8
Os10g0506200	0
Os10g0506800	5
Os10g0506900	-5
Os10g0507000	3
Os10g0507150	1
Os10g0507500	-3
Os10g0507600	1
Os10g0507700	6
Os10g0507800	12
Os10g0508000	8
Os10g0508050	-10
Os10g0508100	1
Os10g0508300	-5
Os10g0508400	6
Os10g0508500	11
Os10g0508600	3
Os10g0508700	-43
Os10g0508900	-20
Os10g0509000	0
Os10g0509100	3
Os10g0509200	-2
Os10g0509401	-7
Os10g0509600	-19
Os10g0509700	-14
Os10g0509800	-5
Os10g0509900	5
Os10g0510000	-12
Os10g0510050	3
Os10g0510200	5
Os10g0510300	6
Os10g0510400	3
Os10g0510500	1
Os10g0510700	8
Os10g0511200	-14
Os10g0511300	-7
Os10g0511400	6
Os10g0511600	-19
Os10g0511800	17
Os10g0511900	16
Os10g0512001	3
Os10g0512100	8
Os10g0512400	-20
Os10g0512450	-33
Os10g0512500	-13
Os10g0512700	-2
Os10g0512800	9
Os10g0513200	-11
Os10g0513300	10
Os10g0513400	-26
Os10g0513900	-8
Os10g0514300	-36
Os10g0514400	-6
Os10g0514425	1
Os10g0514450	-26
Os10g0514500	-12
Os10g0514550	-4
Os10g0514600	1
Os10g0514700	0
Os10g0514901	12
Os10g0515100	0
Os10g0515200	-5
Os10g0515400	-1
Os10g0515900	-4
Os10g0516000	2
Os10g0516100	-10
Os10g0516150	-26
Os10g0516200	-2
Os10g0516250	-2
Os10g0516300	17
Os10g0516350	10
Os10g0516400	-21
Os10g0516450	0
Os10g0516500	3
Os10g0516551	-10
Os10g0516600	6
Os10g0516701	8
Os10g0516800	7
Os10g0516900	-3
Os10g0517050	-9
Os10g0517400	-3
Os10g0517500	19
Os10g0517800	-9
Os10g0518000	-7
Os10g0518100	3
Os10g0518150	1
Os10g0518200	6
Os10g0518300	-5
Os10g0518400	-1
Os10g0518800	7
Os10g0518900	4
Os10g0519300	-2
Os10g0519400	2
Os10g0519500	9
Os10g0519600	0
Os10g0519650	14
Os10g0519700	7
Os10g0519750	15
Os10g0519800	1
Os10g0520100	10
Os10g0520400	5
Os10g0520600	16
Os10g0520700	60
Os10g0520900	-7
Os10g0520950	1
Os10g0521000	-10
Os10g0521100	-2
Os10g0521300	10
Os10g0521400	6
Os10g0521450	-2
Os10g0521500	1
Os10g0521550	8
Os10g0521600	1
Os10g0521700	4
Os10g0521801	5
Os10g0521900	-12
Os10g0522000	-17
Os10g0522200	-5
Os10g0522400	4
Os10g0522500	-10
Os10g0522601	8
Os10g0522700	-21
Os10g0522800	-1
Os10g0522900	1
Os10g0523000	-2
Os10g0523100	0
Os10g0523201	4
Os10g0523700	-14
Os10g0523900	47
Os10g0524000	8
Os10g0524100	-3
Os10g0524300	-3
Os10g0524400	5
Os10g0524500	-1
Os10g0524600	-3
Os10g0524700	-13
Os10g0524766	-1
Os10g0524850	1
Os10g0524900	3
Os10g0525000	-13
Os10g0525101	-6
Os10g0525200	7
Os10g0525301	6
Os10g0525400	-17
Os10g0525500	1
Os10g0525800	20
Os10g0527400	-18
Os10g0527601	-55
Os10g0527800	-46
Os10g0527900	4
Os10g0528100	-7
Os10g0528150	3
Os10g0528200	-20
Os10g0528300	-49
Os10g0528400	-9
Os10g0528651	4
Os10g0528900	-2
Os10g0529300	5
Os10g0529400	-25
Os10g0529450	-3
Os10g0529500	-27
Os10g0529600	2
Os10g0529700	-15
Os10g0529800	-5
Os10g0530200	-10
Os10g0530300	-1
Os10g0530400	-12
Os10g0530500	-10
Os10g0530600	1
Os10g0530750	-7
Os10g0530800	-1
Os10g0530900	-45
Os10g0531300	-9
Os10g0531400	-45
Os10g0531700	-15
Os10g0531900	-23
Os10g0532000	0
Os10g0532100	9
Os10g0532150	11
Os10g0532200	-20
Os10g0532300	44
Os10g0532600	-18
Os10g0532800	4
Os10g0533000	7
Os10g0533100	-3
Os10g0533150	-4
Os10g0533200	6
Os10g0533500	1
Os10g0533600	-1
Os10g0533701	18
Os10g0533800	-1
Os10g0533900	-1
Os10g0534100	3
Os10g0534400	-13
Os10g0534500	-7
Os10g0534600	1
Os10g0534700	2
Os10g0534801	2
Os10g0534900	-14
Os10g0535575	0
Os10g0535600	11
Os10g0535800	-9
Os10g0535900	10
Os10g0536000	4
Os10g0536050	10
Os10g0536100	-8
Os10g0536400	-9
Os10g0536450	-19
Os10g0536500	0
Os10g0536600	2
Os10g0536700	-6
Os10g0536900	1
Os10g0537100	0
Os10g0537300	7
Os10g0537400	16
Os10g0537450	14
Os10g0537500	53
Os10g0537600	8
Os10g0537800	-36
Os10g0538200	-27
Os10g0538450	-7
Os10g0538600	-3
Os10g0538950	-1
Os10g0539200	-4
Os10g0539350	-19
Os10g0539400	-2
Os10g0539500	-12
Os10g0539600	12
Os10g0539650	2
Os10g0539700	-11
Os10g0539900	-17
Os10g0539950	-1
Os10g0540000	-3
Os10g0540050	-15
Os10g0540100	5
Os10g0540200	5
Os10g0540250	9
Os10g0540300	4
Os10g0540550	3
Os10g0540800	60
Os10g0540900	-4
Os10g0541000	-12
Os10g0541200	-2
Os10g0541600	0
Os10g0541700	-6
Os10g0541800	-4
Os10g0542100	19
Os10g0542200	1
Os10g0542266	7
Os10g0542400	14
Os10g0542550	12
Os10g0542700	-1
Os10g0542750	3
Os10g0542800	4
Os10g0542900	-29
Os10g0543150	0
Os10g0543400	-27
Os10g0543500	-26
Os10g0543800	-38
Os10g0544200	-38
Os10g0544500	2
Os10g0544600	-10
Os10g0544900	-5
Os10g0544933	-2
Os10g0544950	-3
Os10g0544966	-1
Os10g0545000	5
Os10g0545100	-1
Os10g0545200	-2
Os10g0545300	2
Os10g0545500	-43
Os10g0545600	7
Os10g0545700	0
Os10g0545800	15
Os10g0546100	-6
Os10g0546200	6
Os10g0546300	7
Os10g0546400	-5
Os10g0546600	-4
Os10g0546900	-20
Os10g0547000	6
Os10g0547200	-12
Os10g0547400	6
Os10g0547500	-12
Os10g0547650	0
Os10g0547800	2
Os10g0547900	3
Os10g0548000	1
Os10g0548100	12
Os10g0548200	4
Os10g0548300	11
Os10g0548350	-1
Os10g0548400	4
Os10g0548600	11
Os10g0548700	6
Os10g0548750	3
Os10g0548800	8
Os10g0548850	7
Os10g0548900	0
Os10g0549000	-3
Os10g0549100	3
Os10g0549500	9
Os10g0549550	3
Os10g0549600	1
Os10g0549650	17
Os10g0549700	-16
Os10g0549900	3
Os10g0550000	-1
Os10g0550033	4
Os10g0550066	21
Os10g0550100	16
Os10g0550200	-1
Os10g0550300	0
Os10g0550400	8
Os10g0550500	-10
Os10g0550725	1
Os10g0550750	11
Os10g0550775	6
Os10g0550800	20
Os10g0550900	7
Os10g0551100	5
Os10g0551200	-5
Os10g0551401	-9
Os10g0551600	0
Os10g0551700	-28
Os10g0551800	-18
Os10g0551900	3
Os10g0552200	-6
Os10g0552300	12
Os10g0552400	-5
Os10g0552600	-41
Os10g0552700	-24
Os10g0552800	-64
Os10g0552900	-2
Os10g0553300	-10
Os10g0553600	-4
Os10g0553800	-5
Os10g0553900	0
Os10g0554001	-13
Os10g0554050	7
Os10g0554100	12
Os10g0554200	-15
Os10g0554300	-8
Os10g0554800	4
Os10g0554900	-14
Os10g0555100	1
Os10g0555200	3
Os10g0555300	-21
Os10g0555600	8
Os10g0555651	-21
Os10g0555700	-42
Os10g0555900	5
Os10g0556000	-51
Os10g0556100	3
Os10g0556200	-12
Os10g0556500	1
Os10g0556700	13
Os10g0556900	2
Os10g0557133	1
Os10g0557366	-15
Os10g0557600	-29
Os10g0557700	-1
Os10g0557750	-5
Os10g0557800	-2
Os10g0557900	-5
Os10g0558100	2
Os10g0558125	-4
Os10g0558200	-8
Os10g0558301	0
Os10g0558400	0
Os10g0558466	0
Os10g0558600	4
Os10g0558650	6
Os10g0558700	-18
Os10g0558725	10
Os10g0558750	-6
Os10g0558801	-1
Os10g0558850	-5
Os10g0558900	-14
Os10g0559050	-12
Os10g0559200	9
Os10g0559300	3
Os10g0559400	7
Os10g0559450	-1
Os10g0559500	7
Os10g0559550	-17
Os10g0559600	9
Os10g0559650	0
Os10g0559700	9
Os10g0559800	1
Os10g0559833	1
Os10g0559866	-14
Os10g0559900	1
Os10g0560000	-2
Os10g0560200	1
Os10g0560400	-2
Os10g0560450	6
Os10g0560451	2
Os10g0560500	6
Os10g0560600	6
Os10g0560700	-9
Os10g0560850	0
Os10g0560900	-12
Os10g0561000	-1
Os10g0561100	1
Os10g0561200	3
Os10g0561250	4
Os10g0561300	7
Os10g0561400	1
Os10g0561500	11
Os10g0561600	5
Os10g0561800	-3
Os10g0561900	1
Os10g0562000	7
Os10g0562100	-9
Os10g0562200	-16
Os10g0562500	-11
Os10g0562550	0
Os10g0562600	-7
Os10g0562700	-13
Os10g0562900	-6
Os10g0563000	-2
Os10g0563200	1
Os10g0563300	-2
Os10g0563350	-1
Os10g0563400	0
Os10g0563500	3
Os10g0563550	2
Os10g0563600	3
Os10g0563700	-4
Os10g0563800	-1
Os10g0563900	-18
Os10g0564000	-5
Os10g0564050	3
Os10g0564100	0
Os10g0564150	-13
Os10g0564200	-6
Os10g0564300	3
Os10g0564400	16
Os10g0564450	3
Os10g0564500	2
Os10g0564800	4
Os10g0564900	-5
Os10g0565000	5
Os10g0565100	-5
Os10g0565150	6
Os10g0565200	7
Os10g0565300	14
Os10g0565401	16
Os10g0565500	-1
Os10g0565600	7
Os10g0565700	5
Os10g0566050	2
Os10g0566200	-13
Os10g0566300	-5
Os10g0566400	5
Os10g0566700	20
Os10g0566800	5
Os10g0566900	-12
Os10g0567000	2
Os10g0567100	15
Os10g0567200	7
Os10g0567300	6
Os10g0567400	0
Os10g0567500	10
Os10g0567600	2
Os10g0567800	10
Os10g0567850	12
Os10g0567900	-12
Os10g0568000	0
Os10g0568100	3
Os10g0568200	21
Os10g0568300	-4
Os10g0568600	0
Os10g0568800	0
Os10g0568900	10
Os10g0569000	4
Os10g0569100	-5
Os10g0569200	12
Os10g0569300	9
Os10g0569400	-38
Os10g0569450	-5
Os10g0569500	-23
Os10g0569600	-30
Os10g0569800	-38
Os10g0570001	-6
Os10g0570200	-55
Os10g0570700	0
Os10g0570800	5
Os10g0571100	2
Os10g0571200	10
Os10g0571250	-6
Os10g0571300	-2
Os10g0571600	-22
Os10g0571900	5
Os10g0572000	8
Os10g0572100	-1
Os10g0572300	40
Os10g0572400	0
Os10g0572500	7
Os10g0572900	3
Os10g0572950	-3
Os10g0573000	-10
Os10g0573100	-6
Os10g0573300	6
Os10g0573400	-3
Os10g0573700	-17
Os10g0573800	5
Os10g0573900	3
Os10g0574150	-1
Os10g0574400	1
Os10g0574500	-6
Os10g0574700	-11
Os10g0574750	-10
Os10g0574800	2
Os10g0574901	3
Os10g0575000	-2
Os10g0575100	-4
Os10g0575200	10
Os10g0575401	8
Os10g0575600	1
Os10g0575650	1
Os10g0575700	5
Os10g0575800	17
Os10g0575900	0
Os10g0575950	1
Os10g0576000	-1
Os10g0576050	-5
Os10g0576100	-4
Os10g0576600	-52
Os10g0576750	4
Os10g0576900	-5
Os10g0577000	7
Os10g0577100	0
Os10g0577200	-5
Os10g0577400	-10
Os10g0577500	-24
Os10g0577600	9
Os10g0577700	-10
Os10g0577800	3
Os10g0577900	2
Os10g0578000	0
Os10g0578050	-2
Os10g0578200	-2
Os10g0578300	7
Os10g0578500	10
Os10g0578600	-31
Os10g0578700	-11
Os10g0578800	-109
Os10g0578900	1
Os10g0578950	-26
Os10g0579100	-10
Os10g0579150	3
Os10g0579200	-10
Os10g0579250	-6
Os10g0579300	5
Os10g0579400	-33
Os10g0579500	3
Os10g0579600	-2
Os10g0579800	-19
Os10g0579850	-15
Os10g0579900	-4
Os10g0580001	1
Os10g0580200	2
Os10g0580250	-3
Os10g0580300	-2
Os10g0580400	-29
Os10g0580500	0
Os10g0580550	8
Os10g0580600	6
Os10g0580700	0
Os10g0580750	-5
Os10g0580800	3
Os10g0580900	13
Os10g0581000	9
Os11g0100100	-1
Os11g0100150	-8
Os11g0100151	-20
Os11g0100200	11
Os11g0100300	-9
Os11g0100800	3
Os11g0101200	6
Os11g0102100	2
Os11g0102200	-23
Os11g0102301	-7
Os11g0102500	11
Os11g0102600	-3
Os11g0102700	-18
Os11g0102800	7
Os11g0102900	5
Os11g0103000	-6
Os11g0103050	-11
Os11g0103100	0
Os11g0103150	1
Os11g0103400	-5
Os11g0103550	3
Os11g0103700	-1
Os11g0103800	4
Os11g0104050	2
Os11g0104150	3
Os11g0104220	-3
Os11g0104240	0
Os11g0104260	-9
Os11g0104300	0
Os11g0104400	8
Os11g0104800	0
Os11g0104833	3
Os11g0104866	11
Os11g0104900	8
Os11g0104933	15
Os11g0104966	4
Os11g0105000	4
Os11g0105350	1
Os11g0105400	-6
Os11g0105750	3
Os11g0105775	-6
Os11g0105800	12
Os11g0105901	37
Os11g0106000	4
Os11g0106083	0
Os11g0106100	1
Os11g0106200	2
Os11g0106400	5
Os11g0106550	-7
Os11g0106700	43
Os11g0106800	2
Os11g0106900	9
Os11g0107000	-7
Os11g0107266	3
Os11g0107400	-16
Os11g0107425	0
Os11g0107450	-9
Os11g0107500	-2
Os11g0107600	36
Os11g0107700	-16
Os11g0107775	1
Os11g0107850	0
Os11g0108650	-17
Os11g0108700	-23
Os11g0108800	-1
Os11g0108932	4
Os11g0108933	6
Os11g0109000	-4
Os11g0109050	2
Os11g0109200	-1
Os11g0109301	-3
Os11g0109400	4
Os11g0109500	-32
Os11g0109600	-1
Os11g0109616	-4
Os11g0109633	1
Os11g0109666	0
Os11g0109700	-10
Os11g0109800	7
Os11g0109900	17
Os11g0109933	8
Os11g0109950	-1
Os11g0110000	23
Os11g0110033	8
Os11g0110066	18
Os11g0110100	-2
Os11g0110200	0
Os11g0110901	2
Os11g0111000	3
Os11g0111101	-13
Os11g0111200	10
Os11g0111800	-18
Os11g0111900	-3
Os11g0112000	-4
Os11g0112050	1
Os11g0112100	26
Os11g0112151	12
Os11g0112200	-9
Os11g0112300	-3
Os11g0112400	-11
Os11g0112650	10
Os11g0112800	6
Os11g0112900	4
Os11g0112966	-10
Os11g0113032	4
Os11g0113100	12
Os11g0113150	11
Os11g0113200	3
Os11g0113300	2
Os11g0113700	23
Os11g0113900	19
Os11g0114000	4
Os11g0114150	-5
Os11g0114300	-16
Os11g0114600	-6
Os11g0114700	7
Os11g0114800	6
Os11g0114900	-13
Os11g0115100	-14
Os11g0115301	0
Os11g0115350	5
Os11g0115375	-3
Os11g0115400	1
Os11g0115800	2
Os11g0116000	-8
Os11g0116200	-13
Os11g0116300	-6
Os11g0116400	-14
Os11g0116500	5
Os11g0116550	13
Os11g0116600	-11
Os11g0116900	-2
Os11g0117300	-18
Os11g0117400	-3
Os11g0117450	-39
Os11g0117500	-3
Os11g0117600	-39
Os11g0117700	-1
Os11g0117900	-6
Os11g0118000	8
Os11g0118200	1
Os11g0118300	-4
Os11g0118350	-2
Os11g0118400	-13
Os11g0118500	18
Os11g0118600	-5
Os11g0118800	7
Os11g0118875	4
Os11g0118950	3
Os11g0119100	5
Os11g0119200	9
Os11g0119311	2
Os11g0119700	9
Os11g0119800	1
Os11g0119900	7
Os11g0120100	-10
Os11g0120200	-5
Os11g0120300	-10
Os11g0120600	-4
Os11g0120725	4
Os11g0120850	4
Os11g0121000	-8
Os11g0121300	8
Os11g0121400	-2
Os11g0121500	10
Os11g0121600	2
Os11g0122150	9
Os11g0122800	4
Os11g0123033	0
Os11g0123066	-5
Os11g0123250	-9
Os11g0123400	3
Os11g0123500	-21
Os11g0123600	4
Os11g0124300	1
Os11g0124500	1
Os11g0124900	20
Os11g0125500	11
Os11g0125601	3
Os11g0125700	6
Os11g0125900	-38
Os11g0126100	-2
Os11g0126250	-5
Os11g0126400	4
Os11g0126500	-23
Os11g0126800	-9
Os11g0126900	25
Os11g0127000	12
Os11g0127600	23
Os11g0127700	4
Os11g0127800	5
Os11g0127900	-6
Os11g0127951	-10
Os11g0128000	7
Os11g0128300	-5
Os11g0128400	-7
Os11g0128500	-25
Os11g0128600	13
Os11g0128700	-1
Os11g0128800	-1
Os11g0128932	-4
Os11g0129000	-10
Os11g0129101	1
Os11g0129200	-9
Os11g0129301	-4
Os11g0129500	-19
Os11g0129600	-1
Os11g0129700	5
Os11g0129800	-4
Os11g0130100	4
Os11g0130200	-7
Os11g0130300	-7
Os11g0130400	-4
Os11g0130500	-4
Os11g0130600	-3
Os11g0130700	2
Os11g0130800	1
Os11g0130900	3
Os11g0131100	8
Os11g0131200	-1
Os11g0131300	2
Os11g0131400	1
Os11g0131500	-4
Os11g0131600	-2
Os11g0131700	7
Os11g0131800	5
Os11g0131900	-6
Os11g0132000	2
Os11g0132100	-3
Os11g0132400	-2
Os11g0132501	3
Os11g0132600	-18
Os11g0132700	3
Os11g0133001	7
Os11g0133100	-6
Os11g0133200	2
Os11g0133300	-8
Os11g0133500	0
Os11g0133600	3
Os11g0133700	8
Os11g0133800	3
Os11g0133850	2
Os11g0133900	9
Os11g0134100	-3
Os11g0134166	5
Os11g0134232	11
Os11g0134300	6
Os11g0134400	-15
Os11g0134500	9
Os11g0134600	5
Os11g0134700	4
Os11g0134900	-135
Os11g0134950	-28
Os11g0135000	-12
Os11g0135150	-6
Os11g0135300	-15
Os11g0135350	-1
Os11g0135400	-12
Os11g0135900	5
Os11g0136101	5
Os11g0136300	13
Os11g0136400	0
Os11g0136450	0
Os11g0136500	10
Os11g0136600	3
Os11g0136701	2
Os11g0136800	1
Os11g0137000	-1
Os11g0137050	1
Os11g0137100	9
Os11g0137150	3
Os11g0137200	0
Os11g0137250	18
Os11g0137300	7
Os11g0137400	6
Os11g0137500	5
Os11g0138300	4
Os11g0138350	7
Os11g0138400	0
Os11g0138600	-20
Os11g0138700	-15
Os11g0138900	-18
Os11g0138950	-3
Os11g0139100	6
Os11g0139400	-17
Os11g0139500	-1
Os11g0139550	1
Os11g0139600	20
Os11g0139700	7
Os11g0139800	1
Os11g0139900	-3
Os11g0140100	3
Os11g0140300	-5
Os11g0140400	-4
Os11g0140450	4
Os11g0140600	-7
Os11g0140700	7
Os11g0140800	3
Os11g0140900	1
Os11g0141000	15
Os11g0141100	6
Os11g0141333	13
Os11g0141400	-4
Os11g0141500	2
Os11g0141550	2
Os11g0141700	1
Os11g0141800	6
Os11g0141900	-12
Os11g0142101	-1
Os11g0142300	7
Os11g0142400	-13
Os11g0142500	10
Os11g0142725	0
Os11g0142800	1
Os11g0143200	-4
Os11g0143233	3
Os11g0143266	-10
Os11g0143300	-15
Os11g0143400	17
Os11g0143500	1
Os11g0143600	-2
Os11g0143700	3
Os11g0144500	-2
Os11g0144900	-2
Os11g0144950	1
Os11g0145000	4
Os11g0145100	1
Os11g0145200	-24
Os11g0145400	7
Os11g0145700	3
Os11g0146000	-11
Os11g0146100	12
Os11g0146200	6
Os11g0146300	6
Os11g0146500	1
Os11g0146550	1
Os11g0146600	2
Os11g0146700	10
Os11g0146750	11
Os11g0146800	33
Os11g0146950	0
Os11g0147000	6
Os11g0147050	-6
Os11g0147100	0
Os11g0147150	55
Os11g0147200	6
Os11g0147500	-6
Os11g0147600	2
Os11g0147700	5
Os11g0147800	-29
Os11g0147901	-48
Os11g0148000	9
Os11g0148101	6
Os11g0148200	5
Os11g0148300	3
Os11g0148400	10
Os11g0148500	8
Os11g0148600	3
Os11g0148700	10
Os11g0148800	6
Os11g0149100	0
Os11g0149200	208
Os11g0149300	3
Os11g0149400	-2
Os11g0149900	4
Os11g0150100	6
Os11g0150200	-1
Os11g0150400	-19
Os11g0150450	4
Os11g0150632	-7
Os11g0150700	-19
Os11g0150800	-6
Os11g0150801	-5
Os11g0151002	-7
Os11g0151200	-3
Os11g0151300	-3
Os11g0151400	18
Os11g0151500	-113
Os11g0151600	5
Os11g0151700	9
Os11g0151800	17
Os11g0152025	-18
Os11g0152400	13
Os11g0152500	-26
Os11g0152600	0
Os11g0152700	-2
Os11g0153000	1
Os11g0153100	12
Os11g0153200	4
Os11g0153300	-2
Os11g0153400	-1
Os11g0153450	-12
Os11g0153500	-47
Os11g0153600	2
Os11g0153700	-3
Os11g0153800	-1
Os11g0153851	1
Os11g0153900	-1
Os11g0154000	-7
Os11g0154300	9
Os11g0154500	-1
Os11g0154700	-3
Os11g0154900	-122
Os11g0155000	25
Os11g0155100	-4
Os11g0155350	20
Os11g0155425	-2
Os11g0155500	0
Os11g0155600	-6
Os11g0155900	-21
Os11g0155950	-2
Os11g0155975	5
Os11g0156000	-24
Os11g0156050	-3
Os11g0156100	1
Os11g0156200	3
Os11g0156300	-14
Os11g0156401	-3
Os11g0156600	-11
Os11g0156700	-9
Os11g0156750	0
Os11g0156800	-4
Os11g0157000	-1
Os11g0157100	9
Os11g0157200	-5
Os11g0157300	-7
Os11g0157400	7
Os11g0157600	1
Os11g0157701	-27
Os11g0158000	0
Os11g0158200	3
Os11g0158300	10
Os11g0158350	2
Os11g0158400	11
Os11g0158500	1
Os11g0158600	-2
Os11g0158666	-7
Os11g0158832	-1
Os11g0159000	17
Os11g0159500	4
Os11g0159900	1
Os11g0160000	3
Os11g0160100	14
Os11g0160300	3
Os11g0160400	40
Os11g0160500	-1
Os11g0160550	6
Os11g0160600	4
Os11g0160700	4
Os11g0160850	4
Os11g0160900	0
Os11g0161000	3
Os11g0161100	1
Os11g0161133	-1
Os11g0161166	-1
Os11g0161200	-51
Os11g0161700	1
Os11g0161800	-4
Os11g0161900	6
Os11g0162000	1
Os11g0162200	2
Os11g0162700	-3
Os11g0162900	-10
Os11g0163100	-3
Os11g0163500	12
Os11g0163575	7
Os11g0163600	1
Os11g0163800	-6
Os11g0164100	0
Os11g0164200	0
Os11g0164900	-27
Os11g0165700	11
Os11g0166100	-5
Os11g0166201	-24
Os11g0166450	5
Os11g0166800	-3
Os11g0166866	-5
Os11g0166932	2
Os11g0167200	1
Os11g0167300	18
Os11g0167400	2
Os11g0167500	9
Os11g0167600	0
Os11g0167800	-25
Os11g0168000	-20
Os11g0168100	-4
Os11g0168200	1
Os11g0168250	-11
Os11g0168300	-3
Os11g0168500	34
Os11g0168600	7
Os11g0169100	11
Os11g0169200	9
Os11g0169266	-6
Os11g0169400	-14
